GraderBatchID,GraderBatchNo,FarmCode,Orchard,ProductionSite,Owner,Bins,InputKgs,ExportKgs,PackOut,NormExportKgs,NormSFPackOut,RAPPO,CRAPPO,FinalPackOut,Packing site,PackoutDiff,53,58,63,67,72,BulkKgs,53A,58A,63A,67A,72A,BulkKgsA,Prop53,Prop58,Prop63s,m53,m58,m63s,mpa53,mpa58,mpa63s,WAAppleMass,BulkRTEs,53b,58b,63b,67b,72b,BulkARTEs,53Ab,58Ab,63Ab,67Ab,72Ab,UnadjustedRTEs,AdjustedRTEs
6240,934,R2919,Valley,E,Rockit Orchards Limited,56,23815.24,18517.93,0.7775663818630423,0,NA,NA,NA,0.7775663818630423,Te Ipu,0,374.4,380,23760,4872,780,5203,374.4,380,23760,4872,780,5203,0.2128744529063442,0.5414462374075028,0.24567930968615304,1414420.2,4323026,2199497.1,55.18181179775281,66.30916481325255,74.35254884727199,65.91652866480081,15786.632292056313,3734.9707124051142,8927.612655869672,27638.44892378153,4872,780,15786.632292056313,3734.9707124051142,8927.612655869672,27638.44892378153,4872,780,45953.03229205631,45953.03229205631
6241,933,R2841,IND - Parkhill Orchard,A,X Fruit Limited,46,18884.97,13715.02,0.7262399675509148,0,NA,NA,NA,0.7262399675509148,Te Ipu,0,1881.6,2109,15680,2397,336,4417,1881.6,2109,15680,2397,336,4417,0.3332388673025722,0.48595314982063886,0.18080798287678895,2430845.8000000003,4305950.2,1802423.2,54.40202761676701,66.082722529159,74.34512456690315,63.68416923340817,13871.579242280135,6504.149354395304,8849.937625772622,18188.092262112208,2397,336,13871.579242280135,6504.149354395304,8849.937625772622,18188.092262112208,2397,336,36275.17924228014,36275.17924228014
6242,935,R2915,IND-Te Wairua,A,Ngai Tukairangi Trust,72,31240.11,18814.13,0.6022427577879848,0,NA,NA,NA,0.6022427577879848,Te Ipu,0,865.8,0,17792,7782,1536,5833,865.8,0,17792,7782,1536,5833,0.2186477296553233,0.5172976471553461,0.2640546231893306,1319677.9000000001,3790589.7,2169277.5,55.02096727121118,66.79924047509957,74.89047503970171,66.36047567390175,17579.74137697148,4709.570540002562,9093.958851906831,22434.011985062087,7782,1536,17579.74137697148,4709.570540002562,9093.958851906831,22434.011985062087,7782,1536,45555.54137697148,45555.54137697148
6243,936,R1232,Raukawa,B,ROLP 1,48,19047.58,12612.590000000002,0.6621623324327816,0,NA,NA,NA,0.6621623324327816,Te Ipu,0,631.8000000000001,0,12640,4266,936,4190,631.8000000000001,0,12640,4266,936,4190,0.17503904631370923,0.5382335128932522,0.2867274407930386,615171.3,2269112.3000000003,1347126,56.011226440863155,67.18915965888903,74.87777221944306,67.43712109138431,12426.390486990435,2806.9035399645545,6688.2998043961525,16202.987142629729,4266,936,12426.390486990435,2806.9035399645545,6688.2998043961525,16202.987142629729,4266,936,30900.190486990436,30900.190486990436
6244,937,R1856,IND - Norton,B,X Fruit Limited,25,10436.05,7610.139999999999,0.7292165139109146,0,NA,NA,NA,0.7292165139109146,Te Ipu,0,1029.6,0,6336,564,60,4407,1029.6,0,6336,564,60,4407,0.4194534394576764,0.44805253760251795,0.1324940229398057,2220133.2,2883140.5,964187.7000000001,53.39425685425686,64.91366655409209,73.41158063042485,61.207733357544214,14400.141152937536,7069.788735275679,6452.019785408112,8243.932632253745,564,60,14400.141152937536,7069.788735275679,6452.019785408112,8243.932632253745,564,60,22389.741152937535,22389.741152937535
6245,931,R2919,Valley,F,Rockit Orchards Limited,21,8733.52,7015.52,0.8032866473083018,0,NA,NA,NA,0.8032866473083018,Te Ipu,0,0,0,5603.2,1944,384,3259,0,0,5603.2,1944,384,3259,0.2508650122591141,0.5231319172337939,0.22600307050709195,597740.2000000001,1507913.4000000001,731570.7000000001,54.5981183777859,66.04964520367938,74.17324343506033,65.01281592997411,10025.715555869163,2515.1012558295088,5244.7718003825075,7869.042499657147,1944,384,10025.715555869163,2515.1012558295088,5244.7718003825075,7869.042499657147,1944,384,17956.915555869164,17956.915555869164
6246,938,R2786,IND - Paki Paki,B,X Fruit Limited,10,4164.59,3162.94,0.7594841268888414,0,NA,NA,NA,0.7594841268888414,Te Ipu,0,374.4,0,3616,594,96,1125,374.4,0,3616,594,96,1125,0.31061877587557346,0.4952817873260975,0.19409943679832906,468790.8,903651.1,396253.3,56.29092219020173,68.0511408991641,76.14398539584934,65.96901271866025,3410.692243638135,1433.8250496071905,1689.2537504483532,4278.013443582591,594,96,3410.692243638135,1433.8250496071905,1689.2537504483532,4278.013443582591,594,96,8091.092243638135,8091.092243638135
6249,939,R2879,IND - Manzana,B,Manzana Orchard Limited Partnership,55,23588.12,15771.13,0.6686047891904908,0,NA,NA,NA,0.6686047891904908,Te Ipu,0,982.8,0,17360,5913,1668,4181,982.8,0,17360,5913,1668,4181,0.19652926365065668,0.5395836534937879,0.2638870828555554,910304.8,2989106.7,1632067.9000000001,54.75517593984963,65.48596122247783,73.1114948707611,65.38932772215196,12788.019530543672,3496.0200618879644,6900.206299240669,20734.59316941504,5913,1668,12788.019530543672,3496.0200618879644,6900.206299240669,20734.59316941504,5913,1668,38711.819530543675,38711.819530543675
6250,940,R2879,IND - Manzana,B,Manzana Orchard Limited Partnership,21,9012.01,5846.36,0.6487298615958038,0,NA,NA,NA,0.6487298615958038,Te Ipu,0,514.8,0,6224,2337,864,1438,514.8,0,6224,2337,864,1438,0.2730243183066825,0.5086314084955036,0.21834427319781397,507445.3,1140932,547551.3,53.743412412624444,64.86253553155201,72.51374652363926,63.49734262498916,4529.323403320126,1751.4154345819804,2303.7561421623636,7212.951826575782,2337,864,4529.323403320126,1751.4154345819804,2303.7561421623636,7212.951826575782,2337,864,14469.123403320127,14469.123403320127
6251,941,R2917,Lawn Road,C,Lawn Road Orchard Limited,25,10598.03,6502.370000000001,0.6135451588644305,0,NA,NA,NA,0.6135451588644305,Te Ipu,0,140.4,0,6793.6,2172,408,2118,140.4,0,6793.6,2172,408,2118,0.24068900279384914,0.5181820181710187,0.2411289790351321,605653.9,1576808.9000000001,821706.8,55.35635682295951,66.94157928253026,74.96640817443664,66.08816243922828,6409.619882978643,1683.1250179217575,3321.349766670962,8339.145098385923,2172,408,6409.619882978643,1683.1250179217575,3321.349766670962,8339.145098385923,2172,408,15923.619882978643,15923.619882978643
6252,942,R2919,Valley,H,Rockit Orchards Limited,25,10716.63,7301.969999999999,0.6813681166560757,0,NA,NA,NA,0.6813681166560757,Te Ipu,0,0,0,8928,1863,252,2342,0,0,8928,1863,252,2342,0.1872493985565357,0.5436415819018275,0.2691090195416368,501831.9,1741999.4000000001,959228.5,56.55718471768286,67.62157524940802,75.2218083437892,67.59506605326469,6929.499848863263,1297.544678997251,3767.164259624499,10792.790910241512,1863,252,6929.499848863263,1297.544678997251,3767.164259624499,10792.790910241512,1863,252,17972.499848863263,17972.499848863263
6253,943,R2880,Manahi,A,Rakete,66,27947.13,21728.15,0.7774733935112479,0,NA,NA,NA,0.7774733935112479,Te Ipu,0,0,0,26432,3735,468,8053,0,0,26432,3735,468,8053,0.20313371284307538,0.5544416733560876,0.24242461380083705,1893719.3,6167199.100000001,3018113.4,57.125770739064855,68.16015627590323,76.28819068803396,67.88913617618402,23723.97250452878,4819.138618231966,13153.559014064751,32183.27487223207,3735,468,23723.97250452878,4819.138618231966,13153.559014064751,32183.27487223207,3735,468,54358.972504528785,54358.972504528785
6254,945,R2879,IND - Manzana,A,Manzana Orchard Limited Partnership,80,34357.01,26039.7,0.7579151969277885,0,NA,NA,NA,0.7579151969277885,Te Ipu,0,0,0,18032,11463,3384,10370,0,0,18032,11463,3384,10370,0.16041648196853728,0.5349153343774934,0.3046681836539693,874725.3,3527808.1,2242013.6,53.71355848940743,64.96525238016316,72.48904264606034,65.45255474452554,31687.07482993198,5083.129068091474,16949.90222809772,27686.043533742784,11463,3384,31687.07482993198,5083.129068091474,16949.90222809772,27686.043533742784,11463,3384,64566.074829931975,64566.074829931975
6255,946,R2879,IND - Manzana,A,Manzana Orchard Limited Partnership,25,10767.41,7815.419999999999,0.7258402902833643,0,NA,NA,NA,0.7258402902833643,Te Ipu,0,0,0,6864,1686,336,3874,0,0,6864,1686,336,3874,0.22499411626265003,0.5489358840735635,0.22606999966378644,726994.5,2108472.7,973120.1,54.318178421996414,64.57012004654867,72.36169690660321,64.02493527888915,12101.53507574843,2722.77418978948,6642.966855453203,9599.794030505747,1686,336,12101.53507574843,2722.77418978948,6642.966855453203,9599.794030505747,1686,336,20987.53507574843,20987.53507574843
6256,944,R2219,IND- Longacre Orchard (RLA),A,Rockit Longacre,31,13192.21,9759.93,0.7398252453531289,0,NA,NA,NA,0.7398252453531289,Te Ipu,0,0,0,10611.2,1551,276,4169,0,0,10611.2,1551,276,4169,0.3304547806588858,0.48566664750186855,0.18387857183924566,1593638.8,2844046.7,1209648.3,55.45406082538799,67.33702765413392,75.64556938277782,64.93800724429369,12839.938202342493,4243.018962328737,6235.929740862847,12972.18949915091,1551,276,12839.938202342493,4243.018962328737,6235.929740862847,12972.18949915091,1551,276,25278.138202342496,25278.138202342496
6257,947,R2900,Sim 1,B,Rakete,104,45115.34,27518.389999999992,0.6099563917727318,0,NA,NA,NA,0.6099563917727318,Te Ipu,0,0,0,29664,3468,348,12987,0,0,29664,3468,348,12987,0.26768281041176095,0.5278209126201234,0.20449627696811556,4636312.600000001,10962041.4,4768926.600000001,55.11415087610852,66.08695447722053,74.20721388002802,64.81028638706803,40076.97149318992,10727.916362089107,21153.463668586177,37859.59146251464,3468,348,40076.97149318992,10727.916362089107,21153.463668586177,37859.59146251464,3468,348,73556.97149318992,73556.97149318992
6258,948,R2900,Sim 1,B,Rakete,22,9556.39,4837.4,0.5061953310821345,0,NA,NA,NA,0.5061953310821345,Te Ipu,0,0,0,4976,1152,192,2007,0,0,4976,1152,192,2007,0.2775094760741154,0.5115733169145518,0.21091720701133282,781005.2000000001,1729519.4000000001,801670.8,54.149982666574225,65.04887167143073,73.13180076628353,63.72915552306006,6298.530032376712,1747.9017693219425,3222.159900348874,6304.468362705896,1152,192,6298.530032376712,1747.9017693219425,3222.159900348874,6304.468362705896,1152,192,12618.530032376711,12618.530032376711
6259,949,R1021,IND - Riverside Apples,A,Rowelans Trading Limited,19,8318.92,6043.93,0.7265282031802205,0,NA,NA,NA,0.7265282031802205,Te Ipu,0,0,0,5609.6,1605,336,2568,0,0,5609.6,1605,336,2568,0.2890370968124748,0.5000830702774547,0.21087983291007048,666306.2000000001,1396639,660434.3,54.713926753161445,66.28566682486948,74.33137872819358,64.63768305128997,7945.829363847381,2296.6394510937603,3973.5747441735525,7285.215168580067,1605,336,7945.829363847381,2296.6394510937603,3973.5747441735525,7285.215168580067,1605,336,15496.42936384738,15496.42936384738
6260,950,R2899,Lobb,B,Rakete,61,25636.09,18931.489999999998,0.7384702581399893,0,NA,NA,NA,0.7384702581399893,Te Ipu,0,0,0,20672,2289,144,8765,0,0,20672,2289,144,8765,0.3056370937127397,0.5076164658956632,0.18674644039159702,3184101.5,6378191,2641035.8000000003,55.70214124521106,67.18199054129494,75.61587883299454,65.24832138331489,26866.591551093483,8211.42695964346,13637.924253828358,25689.240337621664,2289,144,26866.591551093483,8211.42695964346,13637.924253828358,25689.240337621664,2289,144,49971.59155109349,49971.59155109349
6261,951,R2534,Stock Road South,A,ROLP 1,33,13801.31,10604.039999999999,0.7683357594315322,0,NA,NA,NA,0.7683357594315322,Te Ipu,0,0,0,8672,477,36,6649,0,0,8672,477,36,6649,0.4038696102945661,0.46600750137220226,0.13012288833323168,2960892.5,4097033.5,1290055.7,55.88909547359281,67.0227469777029,75.57886812349874,63.63955068000244,20895.810636479953,8439.182898544208,9737.60450385271,11391.023234083035,477,36,20895.810636479953,8439.182898544208,9737.60450385271,11391.023234083035,477,36,30080.810636479953,30080.810636479953
6263,952,R1149,Steel,D,Rakete,12,5118.04,3612.71,0.7058776406593149,0,NA,NA,NA,0.7058776406593149,Te Ipu,0,0,0,4144,1029,204,1186,0,0,4144,1029,204,1186,0.20183641518216053,0.5445351838530867,0.2536284009647527,267931.7,864294.5,449916.10000000003,56.1701677148847,67.16096821819878,75.06107774441108,66.94631659120722,3543.137428283157,715.1341570224118,1929.3629909269218,5042.640280333823,1029,204,3543.137428283157,715.1341570224118,1929.3629909269218,5042.640280333823,1029,204,8920.137428283157,8920.137428283157
6264,954,R2900,Sim 1,A,Rakete,166,71270.41,46764.18000000001,0.6561514098207096,0,NA,NA,NA,0.6561514098207096,Te Ipu,0,0,0,48528,7905,708,21906,0,0,48528,7905,708,21906,0.2504614444872323,0.5293664599572417,0.22017209555552605,4161990.9,10559789.6,4922023.9,55.16516316305702,66.22218487394957,74.21404511323543,65.21241186078319,67183.52956110681,16826.883859625483,35564.70721119582,63319.938490285516,7905,708,67183.52956110681,16826.883859625483,35564.70721119582,63319.938490285516,7905,708,124324.52956110681,124324.52956110681
6265,957,R2919,Valley,G,Rockit Orchards Limited,13,5495.01,3814.01,0.6940860890153067,0,NA,NA,NA,0.6940860890153067,Te Ipu,0,280,1440.63,4752,1860,444,0,280,1440.63,4752,1860,444,0,0.1078648136449779,0.5371920404295641,0.354943145925458,78542.1,464665.3,340608.4,57.49787701317717,68.30299867705423,75.77494994438266,69.78962413139608,0,280,1440.63,4752,1860,444,0,280,1440.63,4752,1860,444,8776.630000000001,8776.630000000001
6266,956,R2447,Watson Road,B,Rockit Watson Road Partnership,54,22883.6,15963.28,0.6975860441538919,0,NA,NA,NA,0.6975860441538919,Te Ipu,0,385.45,1512.5,20592,4959,636,3547,385.45,1512.5,20592,4959,636,3547,0.1711523446470399,0.5345037431681441,0.29434391218481604,841866.6,3154521,1936551.6,56.47837112572118,67.76483856415544,75.54326506729082,68.12266568685988,10413.567831606972,2167.7565505205243,7078.5909857293,23657.170295357148,4959,636,10413.567831606972,2167.7565505205243,7078.5909857293,23657.170295357148,4959,636,38498.51783160697,38498.51783160697
6269,955,R2879,IND - Manzana,B,Manzana Orchard Limited Partnership,47,19967.89,15049.56,0.7536880461581068,0,NA,NA,NA,0.7536880461581068,Te Ipu,0,0,0,17296,7224,2556,2577,0,0,17296,7224,2556,2577,0.1661376744820996,0.5391283573939456,0.2947339681239548,533779.7,2080766.4000000001,1266280.2,54.82535949055053,65.85954295119326,73.3140458545623,66.22344459233473,7782.742247443542,1293.0066980838594,4195.897043884701,19589.83850547498,7224,2556,7782.742247443542,1293.0066980838594,4195.897043884701,19589.83850547498,7224,2556,34858.742247443544,34858.742247443544
6270,953,R1149,Steel,D,Rakete,28,12146.68,6711.030000000001,0.55249911910085725,0,NA,NA,NA,0.55249911910085725,Te Ipu,0,0,0,7152,1791,324,2491,0,0,7152,1791,324,2491,0.27962053977225776,0.5152296428512404,0.2051498173765019,934833.8,2075465.3,929313.2000000001,55.253490158992854,66.57466880513232,74.86612422460324,65.11002528633051,7651.663439064803,2139.5622609869506,3942.3638209272526,8721.737357150601,1791,324,7651.663439064803,2139.5622609869506,3942.3638209272526,8721.737357150601,1791,324,16918.663439064803,16918.663439064803
6292,958,R1232,Raukawa,B,ROLP 1,57,24055.12,15467.130000000001,0.6429870231368624,0,NA,NA,NA,0.6429870231368624,Te Ipu,0,2603.6400000000003,8596.9,19776,5475,1272,0,2603.6400000000003,8596.9,19776,5475,1272,0,0.17078415560931506,0.5334652884685873,0.2957505559220976,784801.3,2948895.1,1822236.3,56.145464301044505,67.53916678118273,75.28035611005537,67.88276397136086,0,2603.6400000000003,8596.9,19776,5475,1272,0,2603.6400000000003,8596.9,19776,5475,1272,37723.54,37723.54
6293,959,R2899,Lobb,B,Rakete,10,4330.9,2766.2399999999993,0.6387217437484125,0,NA,NA,NA,0.6387217437484125,Te Ipu,0,2134.54,2984.38,2544,264,36,0,2134.54,2984.38,2544,264,36,0,0.3866200585443488,0.4640065933441328,0.14937334811151845,732925.2000000001,1064433.5,385898.9,53.875713025580716,65.19467752802107,73.42064307458143,62.04727882456589,0,2134.54,2984.38,2544,264,36,0,2134.54,2984.38,2544,264,36,7962.92,7962.92
6294,960,R1149,Steel,C,Rakete,13,5536.1,3929.11,0.7097252578530012,0,NA,NA,NA,0.7097252578530012,Te Ipu,0,1836.36,4103.13,4208,501,36,0,1836.36,4103.13,4208,501,36,0,0.29309882175005486,0.5127460785987852,0.19415509965115996,686429.9,1439996.4000000001,612794.7000000001,57.13107781939243,68.50927256291926,76.99393139841689,66.82167687166103,0,1836.36,4103.13,4208,501,36,0,1836.36,4103.13,4208,501,36,10684.49,10684.49
6295,964,R2879,IND - Manzana,A,Manzana Orchard Limited Partnership,25,10672.77,7801.77,0.730997669770828,0,NA,NA,NA,0.730997669770828,Te Ipu,0,596.36,2700,10256,3708,1176,0,596.36,2700,10256,3708,1176,0,0.14128106255355613,0.5201728077692088,0.3385461296772351,210861,941749,680461.5,53.288097043214556,64.64060676779464,71.76349926175912,65.44813981719508,0,596.36,2700,10256,3708,1176,0,596.36,2700,10256,3708,1176,18436.36,18436.36
6296,961,R2886,Sim 2,B,Rakete,19,8082.18,5463.18,0.6759537649495557,0,NA,NA,NA,0.6759537649495557,Te Ipu,0,2629.09,5056.26,5856,1077,168,0,2629.09,5056.26,5856,1077,168,0,0.3235858575866094,0.49411392279840927,0.1823002196149813,879185.4,1627305.9000000001,677705.3,53.756368083155,65.1600024024986,73.55169307575429,62.99975466434522,0,2629.09,5056.26,5856,1077,168,0,2629.09,5056.26,5856,1077,168,14786.35,14786.35
6297,962,R2900,Sim 1,B,Rakete,24,10318.8,7129.8,0.6909524363298059,0,NA,NA,NA,0.6909524363298059,Te Ipu,0,4669.09,5960.13,8368,714,60,0,4669.09,5960.13,8368,714,60,0,0.3066922063929127,0.5216928049802466,0.17161498862684066,1398970.3,2870280.8000000003,1063845.3,54.60888047466625,65.86687472749387,74.21313568189746,63.84647910930205,0,4669.09,5960.13,8368,714,60,0,4669.09,5960.13,8368,714,60,19771.22,19771.22
6298,963,R2900,Sim 1,C,Rakete,32,13573.25,8079.25,0.5952332713241117,0,NA,NA,NA,0.5952332713241117,Te Ipu,0,1490.91,4275,11104,2733,444,0,1490.91,4275,11104,2733,444,0,0.19628067935558655,0.5380919582710366,0.2656273623733768,633551.6,2074612.7,1149570.9000000001,54.22386169120164,64.76890200118635,72.70243485960032,64.80647773279352,0,1490.91,4275,11104,2733,444,0,1490.91,4275,11104,2733,444,20046.91,20046.91
6300,973,R2925,IND - Manzana 2,B,Manzana Orchard Limited Partnership,3,1310.62,739.6199999999999,0.5643283331553005,0,NA,NA,NA,0.5643283331553005,Te Ipu,0,0,0,800,429,144,102,0,0,800,429,144,102,0.15412541254125411,0.529042904290429,0.31683168316831684,25477.600000000002,104520.7,69733.6,54.5558886509636,65.20318153462259,72.63916666666667,65.91811881188119,309.4748510378162,47.69793908734659,163.72547399789417,898.0514379525755,429,144,309.4748510378162,47.69793908734659,163.72547399789417,898.0514379525755,429,144,1682.4748510378163,1682.4748510378163
6308,9083,R1230,Home Block,F,ROLP 1,14,5906.032,4134.312,0.7000151709303302,3913.469145300614,0.6626224079552251,0.6367428570523742,0.6478514136346684,0.6478514136346684,Sunfruit Limited,0.052163757295661806,0,0,1636,405.6,0,3150,0,0,1550.6600930642974,384.4423800408796,0,2985.6841645186655,0.34725822974877124,0.47525065553217377,0.177491114719055,10460994.7,17336685,7288691,55.70551677130427,67.45608096277533,75.93652067011169,64.88080354005865,9710.114018717815,3371.9170047986754,4614.738052687792,3359.4589612313475,405.6,0,9203.597987732217,3196.025144539243,4374.015976924332,3184.21695933294,384.4423800408796,0,11751.714018717816,11138.700460837394
6309,9084,R1936,Wharerangi,C,ROLP 1,60,24277.084,18518.364,0.7627919399216151,14454.199894880874,0.5953845154912705,0.5721310249807794,0.5821123695582533,0.5821123695582533,Sunfruit Limited,0.1806795703633618,0,0,10257,3568.8,706,11520,0,0,8403.769646782997,2923.9907492872344,578.4402233234666,9438.571349414073,0.2742409855556674,0.4856223251865738,0.24013668925775883,5447941.100000001,11623238,6472887.7,54.04864331279701,65.11982744131323,73.33719720831162,64.05694696489448,35967.99580945803,9863.898619247884,17466.86175728995,18894.23543292019,3568.8,706,29469.31377977396,8081.69365461442,14310.956679386569,15480.433092555966,2923.9907492872344,578.4402233234666,50499.795809458024,41375.51439916765
6310,9085,R2668,Te Aute Road South,A,ROLP 1,10,4293.964,3533.724,0.8229514732773726,2775.6939083408824,0.6464176011584826,0.6211709493507005,0.6320078398814915,0.6320078398814915,Sunfruit Limited,0.19094363339588116,0,0,1636,472.8,0,2520,0,0,1323.6162157643384,382.52185013042737,0,2038.8220438423796,0.32752501711420606,0.46152749838203583,0.2109474845037581,7839502.100000001,13279347.5,6852732.9,55.92334377206937,67.22460855434679,75.89944178010124,65.35309586058173,7711.952943670597,2525.857519859664,3559.278349732268,3262.817074078665,472.8,0,6239.404628028072,2043.5611075773506,2879.6568093670926,2639.802926847967,382.52185013042737,0,9820.752943670597,7945.542693922837
6311,9086,R1899,IND - Oceanview Orchard,A,Global Harvest Ltd,46,20125.952,15082.272,0.7493942149916685,13812.360600819275,0.6862960122740666,0.6190585520184707,0.6298585898621377,0.6298585898621377,Sunfruit Limited,0.11953562512953075,0,0,6489,2618.4,706,10288.8,0,0,5713.333328534475,2305.4079191608366,621.6078486585512,9058.921860167284,0.4491568841269361,0.415743559000322,0.1350995568727419,26985287.8,30534591.2,11229667.4,53.43843565772042,65.32679065408963,73.93289485812102,61.149735030890824,33651.16789076007,15114.653717046194,13990.256303421951,11035.257870291927,2618.4,706,29628.654500599278,13307.914136362693,12317.922270470051,9716.151422301007,2305.4079191608366,621.6078486585512,43464.567890760074,38269.00359695314
6312,9087,R2712,Napier Road South,B,ROLP 2,12,5046.112,3948.9119999999994,0.7825652700534589,3529.300178407165,0.6994097987534095,0.6730844920925214,0.6848270614551165,0.6848270614551165,Sunfruit Limited,0.09773820859834237,0,0,1636,0,0,3189.6,0,0,1476.100290733112,0,0,2877.8542098547273,0.364260417076815,0.4723074755102591,0.16343210741292594,19486673.1,30705543.400000002,11983833.5,55.43120294014741,67.36286541047731,75.97784477074457,64.4245972947825,9901.808110357604,3606.8367520934503,4676.697991590009,3254.273366674145,0,0,8934.023123766716,3254.3109892371735,4219.605907736536,2936.2065175261178,0,0,11537.808110357604,10410.123414499827
6313,9088,R2850,IND - Korokipo,E,Apatu Farms,76,31867.079999999998,26623.48,0.8354540171236273,22094.810420044992,0.6933427982747398,0.7081198691048962,0.7204736623918957,0.7204736623918957,Sunfruit Limited,0.11498035473173163,510.55,4500,30200.079999999998,9697.6,2022,4680,451.84677989171445,3982.588403707208,26727.664088673326,8582.566511953559,1789.5097227324386,4141.891939855496,0.15284977947028242,0.4930605657163683,0.3540896548133493,2289026.8,8796646.700000001,7054587.4,55.69272767085958,66.3482248855434,74.09191295397736,67.4614943212668,13874.581484106438,2631.276720088133,11341.00899563137,35112.92576838694,9697.6,2022,12279.277183309565,2328.731589415052,10037.015758297915,31075.629107868845,8582.566511953559,1789.5097227324386,60804.81148410644,53813.45269026781
6314,9089,R2873,IND - Waipatu,A,Apatu Farms,46,19448.464,16130.304,0.8293870405395511,13875.248432462613,0.7134367234586039,0.7286420519362569,0.7413538733136376,0.7413538733136376,Sunfruit Limited,0.08803316722591359,0,0,7773,1308.8,0,11674.8,0,0,7088.718191152973,1193.5821907347242,0,10647.030379270904,0.30828800855082467,0.48844894535319505,0.2032630460959803,10176994.8,19476022.6,9088289.8,55.82951499558389,67.43448240043766,75.61791042292428,65.52019861725589,35637.25460662824,10986.538252896122,17406.979427890856,15016.736925841262,1308.8,0,32499.994212370475,10019.35849364502,15874.587897017302,13694.766012861126,1193.5821907347242,0,44719.05460662824,40782.29459425817
6315,972,R2879,IND - Manzana,B,Manzana Orchard Limited Partnership,22,9652.41,7062.75,0.7317084541580807,0,NA,NA,NA,0.7317084541580807,Te Ipu,0,0,0,7184,2004,300,2858,0,0,7184,2004,300,2858,0.2063481336306909,0.5342073843797166,0.25944448198959247,500261.8,1557406.2,845907.3,54.61373362445415,65.67454668128532,73.44858035946862,65.40909869117614,8738.84538141649,1803.2444345424758,4668.35573370527,9451.245213168744,2004,300,8738.84538141649,1803.2444345424758,4668.35573370527,9451.245213168744,2004,300,18226.84538141649,18226.84538141649
6317,965,R1233,Te Aute Road North,B,ROLP 1,23,9505.07,6176.08,0.6497669138680725,0,NA,NA,NA,0.6497669138680725,Te Ipu,0,2276.37,5221.88,7408,1167,132,0,2276.37,5221.88,7408,1167,132,0,0.26045687278456087,0.52315872390705,0.21638440330838912,740088.2000000001,1791182.3,831264.2000000001,55.95706940874037,67.42386132650756,75.65200218420095,66.217697912564,0,2276.37,5221.88,7408,1167,132,0,2276.37,5221.88,7408,1167,132,16205.25,16205.25
6318,966,R1149,Steel,B,Rakete,6,2540.29,1864.2900000000002,0.7338886505084066,0,NA,NA,NA,0.7338886505084066,Te Ipu,0,941.82,2250,1824,165,12,0,941.82,2250,1824,165,12,0,0.27991837131334724,0.5238326611923619,0.19624896749429085,326608.3,732726.7000000001,307518.5,56.692987328588785,67.9646322233559,76.13728645704383,66.41336669743939,0,941.82,2250,1824,165,12,0,941.82,2250,1824,165,12,5192.82,5192.82
6319,967,R1021,IND - Riverside Apples,A,Rowelans Trading Limited,26,11140.51,6774.199999999999,0.6080691099420044,0,NA,NA,NA,0.6080691099420044,Te Ipu,0,3890.91,7675.01,6528,801,120,0,3890.91,7675.01,6528,801,120,0,0.31235384344590006,0.5016092936709498,0.1860368628831502,1382004.4000000001,2684035.7,1118113.5,55.627290291418454,67.27412336767176,75.56352639048455,65.1783248258694,0,3890.91,7675.01,6528,801,120,0,3890.91,7675.01,6528,801,120,19014.92,19014.92
6320,968,R1230,Home Block,F,ROLP 1,5,2083.69,1112.3600000000001,0.5338414063512327,0,NA,NA,NA,0.5338414063512327,Te Ipu,0,767.27,1125,1040,165,12,0,767.27,1125,1040,165,12,0,0.3691727297224468,0.4710994341147939,0.15972783616275937,303730.8,471470.9,179860,55.425328467153285,67.42040612040613,75.858287642345,64.33991511721909,0,767.27,1125,1040,165,12,0,767.27,1125,1040,165,12,3109.27,3109.27
6321,969,R1639,Napier Road Central,A,ROLP 2,15,6367.67,4537.69,0.7126138760331486,0,NA,NA,NA,0.7126138760331486,Te Ipu,0,2618.18,4162.5,4134.4,564,60,360,2618.18,4162.5,4134.4,564,60,360,0.3444281106698554,0.4837966518199969,0.17177523751014767,876720.1,1496395.6,598058.6,55.849159128551406,67.86374603174603,76.39016477200153,65.19021216841828,1104.460280233307,2998.587167630657,4696.83418564505,4324.1189269576,564,60,1104.460280233307,2998.587167630657,4696.83418564505,4324.1189269576,564,60,12643.540280233306,12643.540280233306
6322,970,R2219,IND- Longacre Orchard (RLA),A,Rockit Longacre,47,20218.59,13899.32,0.6874524880320536,0,NA,NA,NA,0.6874524880320536,Te Ipu,0,0,0,13632,2835,492,6196,0,0,13632,2835,492,6196,0.3158549330200983,0.4896658346360802,0.19447923234382153,2012791.1,3790605.3000000003,1685319.4000000001,55.039406617446,66.86078420996931,74.84653373007062,64.68000621863692,19158.934459764117,6051.443960525249,9381.475632978356,17358.014866260513,2835,492,19158.934459764117,6051.443960525249,9381.475632978356,17358.014866260513,2835,492,36117.93445976412,36117.93445976412
6324,971,R2873,IND - Waipatu,A,Apatu Farms,67,28041.91,23240.98,0.8287944722738215,0,NA,NA,NA,0.8287944722738215,Te Ipu,0,9606.98,20137.55,27968,3696,336,0,9606.98,20137.55,27968,3696,336,0,0.3203388832168381,0.48432714207178196,0.19533397471137987,3646253.8000000003,6660195.9,3004525.8000000003,55.8710091630658,67.49902098894306,75.50008292499058,65.33699589648944,0,9606.98,20137.55,27968,3696,336,0,9606.98,20137.55,27968,3696,336,61744.53,61744.53
