PlantingID,PlantingCode,RootStock,RowSpacing,TreeSpacing,YearPlanted,FirstSeason,Grow System,PIN,Orchard,Address1,TownCity,Latitude,Longitude,OrchardGroupID,Grower,OrchardGroup,PlantingSeasonID,QtyTrees,QtyRows,Hectares,ManagementArea,Subdivision
656,KHK-49,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2296,6796,0,3.49,49,K
657,KHK-50,M9,1.6,3.2,2023,2024,,R2969,IND - Kahahakrui,36 Cladwell Road,Ongaonga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2444,5746,0,2.96,50,L
658,TURLEY A ,M9,1.5,2.8,2023,2024,,,,,,,,,,Independent Sector,2342,10005,0,4.2,A1,A
659,TURLEY B,M9,1.5,2.8,2023,2024,,,,,,,,,,Independent Sector,2634,13457,0,5.65,B1,A
660,TURLEY C ,CG202,1.5,2.8,2023,2024,,,,,,,,,,Independent Sector,2311,12593,0,5.29,C1,A
661,TURLEY D ,CG202,1.5,2.8,2023,2024,,,,,,,,,,Independent Sector,2268,11300,0,4.75,D1,A
662,SPRING 16,M9,0.8,3.2,2020,2024,,R2897,IND - Springhill west,940 Wakarara Road,OngaOnga,,,9,Springhill Horticulture Ltd (Craigmore),Independent Sector,2530,5743,0,1.45,16,P
663,WMH-FWEST,M9,1.4,3.5,2023,2024,,R1651,IND - Waimea home,359 brookfields road,Napier,,,9,Waimea Orchards Ltd,Independent Sector,2208,2479,0,1.22,,
664,RVP-RK,M9,1.6,2.8,2022,2024,,R2695,IND - Riverpoint Rd ,148 riverpoint road,Gisbourne ,,,9,Riverland Fruit Co Ltd (Hamlin),Independent Sector,2608,1700,0,0.7,RK,C
665,TEWAIRUA-A,M9,1.5,3,2020,2024,,R2915,IND-Te Wairua,266 Lawn Rd,Clive,-39.610119,176.9153762,9,Ngai Tukairangi Trust,Independent Sector,2397,7222,0,3.25,A,A
666,TEWAIRUA-B,M9,1.5,3,2020,2024,,R2915,IND-Te Wairua,266 Lawn Rd,Clive,-39.610119,176.9153762,9,Ngai Tukairangi Trust,Independent Sector,2574,7222,0,3.25,B,A
667,WMH-CWEST,CG202,1.1,2.5,2023,2024,,R1651,IND - Waimea home,359 brookfields road,Napier,,,9,Waimea Orchards Ltd,Independent Sector,2500,4588,0,1.76,C,C
668,WMH-DSOUTH,MM106,1.1,3.5,2023,2024,,R1651,IND - Waimea home,359 brookfields road,Napier,,,9,Waimea Orchards Ltd,Independent Sector,2291,1494,0,0.57,D,D
669,MASTERS-A,MM106,1.1,3.5,2023,2024,,R1172,IND - Masters block ,135 Sandy Road ,Napier,,,9,Waimea Orchards Ltd,Independent Sector,2468,2506,0,1.35,,
670,BBO-A,MM106,1.9,4.5,2004,2024,,R1351,IND - black bridge,450 lawn road,hastings 4180,,,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2257,2115,0,1.81,A,A
672,KKO-A,Cg202,2,3,2023,2024,,R1173,IND - Korokipo orchard,1419 korokipo road,Napier ,,,9,Waima Fruit Company Ltd,Independent Sector,2360,3115,0,1.87,A,A
673,RBK VB,MM106,4.5,3,2001,2024,,R1632,IND - Riverbank Orchard,44 Tennant Road,Haumoana,-39.6313968,176.9281731,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2597,285,0,0.38,B,A
674,RBK VHVJ,MM106,4.5,2.5,2001,2024,2D,R1632,IND - Riverbank Orchard,44 Tennant Road,Haumoana,-39.6313968,176.9281731,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2440,474,0,0.53,H,A
675,HUA-B3,CG202,3.4,1.5,2023,2024,Spindle,R1751,IND - Huawhenua - Home,5 Evans Road,Hastings,-39.5969,176.798588,9,Griffiths Orchards Ltd,Independent Sector,2229,1430,0,0.73,B3,B
676,AWA AM,,,,2024,2024,,R1352,IND - Awahou Orchard,290 St Georges Road North,Hastings,-39.6511508,176.8764064,9,Irrigation Services Ltd (Adrian Mannering),Independent Sector,2517,0,0,0,M,A
677,RVA-TD7,cg202,3.5,1.5,2022,2024,,R1021,IND - Riverside Apples,465 Twyford Road,Hastings,-39.582439,176.812768,9,Riverside Apples,Independent Sector,2332,1523,0,0.79,R,B
678,WAIMA-C,CG202,3,2,2023,2024,,R1096,IND - Waima Orchard ,1495 korokipa Road,Napier 4183,,,9,Waima Fruit Company Ltd,Independent Sector,2569,350,0,0,C,C
679,HAS SEC,,,,2024,2025,,,,,,,,,,Hastings Sector,2637,0,0,0,,
680,CRN SEC,,,,2024,2025,,,,,,,,,,Crownthorpe Sector,2638,0,0,0,,
